node_id,D_tmax,alpha_c,normed_alpha_c,beta_exp_rough
467,917.641317375954,1.2176165182826435,0.1797559133870743,0.7406682399287327
468,917.641317375954,1.2176165182826435,0.1797559133870743,0.7406682399287327
469,917.641317375954,1.2176165182826437,0.17975591338707433,0.7406682399287327
470,917.641317375954,1.2176165182826437,0.17975591338707433,0.7406682399287327
471,917.641317375954,1.2176165182826435,0.1797559133870743,0.7406682399287327
472,1391.7857261368338,1.2314205746981624,0.18179379701641113,0.7858930945371272
473,2737.611820897037,1.489998315631762,0.2199674562146645,0.8593429668667671
474,900.6836854733107,1.121595283656612,0.16558036264873402,0.7386430740563498
475,181.16634818432044,1.14750576765175,0.16940551009615556,0.5645193825582564
476,81.50196663241809,1.0512715222970677,0.1551985127262076,0.47779202208469473
477,155.97291855929132,1.1025430445941353,0.16276769332031957,0.5482622996827555
478,181.16634818432053,1.14750576765175,0.16940551009615556,0.5645193825582564
479,984.3147411160605,1.1801712624014253,0.17422789526981464,0.7482834972891838
480,984.3147411160605,1.1801712624014256,0.17422789526981466,0.7482834972891838
481,1315.894113622416,1.3702158985112955,0.20228405797400192,0.779805236050559
482,1895.4036945184541,1.4820182272642712,0.2187893610986167,0.8194254307039665
483,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
484,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
485,1324.968218203313,1.1535443889543164,0.17029698772605212,0.7805513652617037
486,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
487,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
488,2524.611835823468,1.333065088710031,0.19679950873487473,0.8505486534830912
489,2524.6118358234685,1.3330650887100308,0.1967995087348747,0.8505486534830912
490,1954.012449323758,1.3310870023130503,0.19650748516118888,0.8227318315876778
491,997.5936147209343,1.1251457642516733,0.16610451772773088,0.7497384151746739
492,447.87206033995005,1.0594740861809262,0.1564094517541525,0.6627884926603694
493,997.5936147209343,1.1251457642516725,0.16610451772773074,0.7497384151746739
494,273.5518162054849,1.1074266438829972,0.163488655821735,0.6092599006387281
495,273.5518162054849,1.107426643882997,0.16348865582173497,0.6092599006387281
496,535.4127577886335,1.2968845201383545,0.19145819556047863,0.6821721788303944
497,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
498,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
499,496.8367724297868,1.062758776813252,0.1568943684384633,0.6740534329597694
500,1572.3339455557614,1.2940267497309923,0.1910363048238529,0.7991361976570193
501,530.6823492906415,1.1095124207601803,0.16379657766909012,0.6812086607649142
502,631.5197549388005,1.1569660981837053,0.17080213237433703,0.7000967351308819
503,530.6823492906415,1.1095124207601805,0.16379657766909014,0.6812086607649142
504,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
505,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
506,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
507,2323.926459128708,1.332102808754134,0.19665744798766155,0.8415555951615077
508,2323.9264591287088,1.332102808754133,0.19665744798766138,0.8415555951615077
509,2323.926459128708,1.3321028087541331,0.1966574479876614,0.8415555951615077
510,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
511,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
512,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
513,338.53847628489484,1.1097956734611247,0.16383839407615516,0.632402008793397
514,1936.3032740862695,1.222270439097074,0.18044296860870432,0.8217433449511325
